companyID,productType,customerSpend,firmSize,clientBase
66338.0,"All States, Efile, Federal, UnlimitedEfile",2098.0,1.0,
23692.0,"All States, Efile, Federal, UnlimitedEfile",1416.0,1.0,
53293.0,Federal,258.0,1.0,
39942.0,"All States, Efile, Federal, UnlimitedEfile",2198.0,1.0,
1953.0,"Efile, Evaluation, Federal, First State, Pre-paid E-file",1106.0,1.0,
94203.0,"All States, Federal, Enterprise",1192.0,1.0,
93421.0,"Federal, First State",398.0,1.0,
27032.0,"All States, Efile, Federal, Enterprise, UnlimitedEfile",2898.0,1.0,63.0
49379.0,"Federal, First State",378.0,1.0,
3597.0,"Federal, First State, Upgrade, Enterprise",936.0,2.0,8.0
55931.0,"All States, Efile, Federal, Pre-paid E-file",558.0,1.0,
56132.0,"Evaluation, Federal, First State",248.0,1.0,
98349.0,"Efile, Evaluation, Federal, First State, Pre-paid E-file",1376.0,1.0,
39427.0,"All States, Efile, Federal, UnlimitedEfile",4396.0,1.0,
32295.0,"Efile, Federal, First State, Pre-paid E-file",2264.0,1.0,
18389.0,"Evaluation, Federal",476.0,1.0,
65835.0,"Federal, First State",4430.0,1.0,
97553.0,"All States, Efile, Evaluation, Federal, First State, Upgrade, Enterprise, UnlimitedEfile",4140.0,1.0,108.0
33759.0,"All States, Efile, Evaluation, Federal, First State, Pre-paid E-file",1026.0,1.0,
56093.0,"Federal, First State",328.0,1.0,
893.0,"Federal, First State",656.0,1.0,
93916.0,"All States, Efile, Evaluation, Federal, Upgrade, Enterprise, Pre-paid E-file",838.0,5.0,28.0
55639.0,"All States, Efile, Federal, UnlimitedEfile",2198.0,1.0,
91634.0,"All States, Efile, Federal, UnlimitedEfile",1178.0,1.0,
63586.0,"All States, Efile, Federal, First State, Enterprise, UnlimitedEfile",4422.0,17.0,301.0
83254.0,"Efile, Federal, First State, Pre-paid E-file",1304.0,1.0,
92357.0,"All States, Efile, Evaluation, Federal, First State, Prior Year, Enterprise, UnlimitedEfile, Pre-paid E-file",3667.98,2.0,
8793.0,"All States, Efile, Federal, Pre-paid E-file",546.0,1.0,
63946.0,"Federal, First State",984.0,1.0,
43639.0,"Federal, First State",656.0,1.0,
18793.0,"All States, Efile, Evaluation, Federal, Portal, Enterprise, UnlimitedEfile",1516.0,2.0,187.0
82233.0,"All States, Efile, Evaluation, Federal, Enterprise, UnlimitedEfile",4792.0,1.0,164.0
79396.0,"Federal, First State",984.0,1.0,
49793.0,"Evaluation, Federal, First State",398.0,1.0,
39776.0,"Federal, First State",656.0,1.0,
28933.0,"All States, Efile, Federal, UnlimitedEfile",1436.0,1.0,
78153.0,"Evaluation, Federal, First State, Enterprise",866.0,1.0,
43057.0,"All States, Efile, Evaluation, Federal, UnlimitedEfile",1178.0,1.0,
48639.0,"All States, Efile, Federal, Enterprise, UnlimitedEfile",2698.0,20.0,1131.0
73356.0,"All States, Efile, Evaluation, Federal, Enterprise, UnlimitedEfile",1318.0,1.0,273.0
75373.0,"All States, Efile, Evaluation, Federal, Portal, Enterprise, UnlimitedEfile",1516.0,6.0,74.0
3167.0,"All States, Efile, Evaluation, Federal, Enterprise, UnlimitedEfile",1238.0,1.0,
553.0,"All States, Efile, Evaluation, Federal, Enterprise, UnlimitedEfile",1456.0,2.0,
15642.0,"Evaluation, Federal, First State",378.0,1.0,
69370.0,"Efile, Federal, First State, Pre-paid E-file",848.0,1.0,
75345.0,"Evaluation, Federal, First State",308.0,1.0,
79345.0,"All States, Efile, Evaluation, Federal, Enterprise, UnlimitedEfile",2476.0,1.0,305.0
3975.0,"All States, Efile, Federal, Enterprise, UnlimitedEfile",1278.0,4.0,1695.0
87434.0,"All States, Efile, Evaluation, Federal, UnlimitedEfile",1098.0,1.0,
72293.0,"All States, Efile, Evaluation, Federal, UnlimitedEfile",2196.0,1.0,
36921.0,"All States, Efile, Evaluation, Federal, First State, Enterprise, UnlimitedEfile",2642.0,6.0,252.0
53406.0,"All States, Efile, Federal, First State, Pre-paid E-file",1086.0,1.0,
24638.0,"All States, Efile, Evaluation, Federal, First State, Upgrade, Enterprise, Pre-paid E-file",1534.0,1.0,
72933.0,"Efile, Federal, First State, Pre-paid E-file",558.0,3.0,
66363.0,"Federal, First State",398.0,1.0,
59035.0,"Efile, Evaluation, Federal, First State, Pre-paid E-file",558.0,1.0,
36118.0,"Evaluation, Federal, First State",308.0,1.0,
32577.0,"All States, Efile, Federal, First State, Pre-paid E-file",756.0,1.0,
72673.0,"All States, Efile, Evaluation, Federal, Enterprise, Pre-paid E-file",778.0,2.0,72.0
47369.0,"Efile, Federal, First State, Prior Year, Pre-paid E-file",987.96,1.0,
75315.0,"All States, Efile, Evaluation, Federal, Enterprise, UnlimitedEfile",3954.0,2.0,165.0
76350.0,"All States, Efile, Evaluation, Federal, UnlimitedEfile",1098.0,1.0,
23458.0,"All States, Efile, Federal, UnlimitedEfile",1178.0,1.0,
37398.0,"Federal, Enterprise",796.0,2.0,37.0
93538.0,"All States, Efile, Evaluation, Federal, UnlimitedEfile",978.0,1.0,
73578.0,"All States, Efile, Federal, First State, Upgrade, Enterprise, Pre-paid E-file",778.0,2.0,44.0
48357.0,"All States, Efile, Evaluation, Federal, First State, UnlimitedEfile, Pre-paid E-file",1838.0,1.0,
76353.0,"All States, Efile, Federal, First State, UnlimitedEfile",1248.0,1.0,
92379.0,Federal,516.0,1.0,
37733.0,"All States, Efile, Federal, UnlimitedEfile",1098.0,1.0,
83385.0,"All States, Efile, Evaluation, Federal, UnlimitedEfile",1138.0,1.0,
63777.0,"Federal, First State",308.0,1.0,
50543.0,"All States, Efile, Federal, UnlimitedEfile",2198.0,1.0,
93840.0,"Efile, Evaluation, Federal, First State, Upgrade, Enterprise, Pre-paid E-file",1138.0,1.0,
38418.0,"Federal, First State",398.0,1.0,
39428.0,"All States, Efile, Federal, Upgrade, Enterprise, UnlimitedEfile",1318.0,1.0,
38758.0,"Federal, First State",308.0,1.0,
64830.0,"All States, Efile, Federal, Portal, UnlimitedEfile",2752.0,1.0,
8830.0,"All States, Efile, Evaluation, Federal, UnlimitedEfile",1178.0,1.0,
63814.0,"Efile, Federal, First State, Pre-paid E-file",558.0,1.0,
82356.0,"All States, Efile, Evaluation, Federal, Enterprise, UnlimitedEfile",1714.0,2.0,180.0
71073.0,"Efile, Federal, First State, Upgrade, Enterprise, Pre-paid E-file",1026.0,7.0,52.0
82830.0,"All States, Efile, Evaluation, Federal, First State, Pre-paid E-file",1056.0,1.0,
33468.0,"Federal, First State",726.0,1.0,
34043.0,"Efile, Evaluation, Federal, Pre-paid E-file",468.0,1.0,
78333.0,"Federal, First State",328.0,1.0,
63418.0,"All States, Evaluation, Federal",714.0,1.0,
3318.0,"All States, Federal",456.0,2.0,
8336.0,"All States, Federal",456.0,1.0,
8193.0,"All States, Efile, Federal, Enterprise, UnlimitedEfile",2898.0,1.0,172.0
46838.0,"All States, Federal, Enterprise",596.0,1.0,56.0
51863.0,"All States, Efile, Federal, First State, UnlimitedEfile",1138.0,2.0,
77037.0,"All States, Efile, Federal, First State, UnlimitedEfile",1486.0,1.0,
52823.0,"Evaluation, Federal, First State",398.0,1.0,
81530.0,"All States, Efile, Evaluation, Federal, UnlimitedEfile",2098.0,1.0,
87034.0,"All States, Efile, Evaluation, Federal, Enterprise, UnlimitedEfile",4352.0,1.0,
13838.0,"All States, Efile, Evaluation, Federal, UnlimitedEfile",1138.0,1.0,
44622.0,"Federal, First State, Enterprise",468.0,1.0,7.0
93368.0,"All States, Efile, Evaluation, Federal, Pre-paid E-file",1116.0,1.0,
41833.0,"Efile, Evaluation, Federal, First State, Pre-paid E-file",778.0,2.0,
43180.0,"Federal, First State",1084.0,1.0,
80335.0,Federal,516.0,1.0,
98332.0,"All States, Evaluation, Federal, First State",784.0,1.0,
23038.0,"All States, Efile, Evaluation, Federal, Pre-paid E-file",778.0,1.0,
97973.0,"Federal, First State",656.0,1.0,
53579.0,"All States, Efile, Evaluation, Federal, First State, Prior Year, Enterprise, UnlimitedEfile",2912.0,5.0,407.0
33970.0,"Evaluation, Federal, First State, Enterprise",538.0,1.0,31.0
33398.0,"All States, Efile, Evaluation, Federal, First State, UnlimitedEfile",1506.0,1.0,
71429.0,"Federal, First State, Enterprise",448.0,1.0,15.0
54254.0,"Efile, Evaluation, Federal, First State, Pre-paid E-file",2276.0,1.0,
32888.0,"Evaluation, Federal, First State, Enterprise",468.0,1.0,8.0
34388.0,"All States, Efile, Evaluation, Federal, Upgrade, Enterprise, Pre-paid E-file",1138.0,3.0,98.0
38835.0,"All States, Federal",714.0,1.0,
86743.0,"Federal, First State, Enterprise",538.0,1.0,
35788.0,"All States, Efile, Evaluation, Federal, Enterprise, UnlimitedEfile",2556.0,1.0,43.0
88635.0,"All States, Efile, Evaluation, Federal, UnlimitedEfile",2276.0,1.0,
83079.0,"All States, Efile, Federal, Enterprise, UnlimitedEfile",1238.0,1.0,565.0
63817.0,"Efile, Evaluation, Federal, First State, Pre-paid E-file",628.0,1.0,
30608.0,"All States, Efile, Evaluation, Federal, UnlimitedEfile",1138.0,1.0,
83185.0,"All States, Efile, Evaluation, Federal, Enterprise, UnlimitedEfile",1318.0,4.0,140.0
58385.0,"All States, Efile, Federal, Enterprise, UnlimitedEfile",1449.0,6.0,92.0
81003.0,"All States, Efile, Federal, UnlimitedEfile",1138.0,1.0,
83061.0,"All States, Federal, Enterprise",3078.0,1.0,
53335.0,"Efile, Evaluation, Federal, First State, Pre-paid E-file",998.0,1.0,
88239.0,"All States, Efile, Evaluation, Federal, Enterprise, UnlimitedEfile",1278.0,3.0,
60309.0,"All States, Efile, Federal, UnlimitedEfile",1296.0,1.0,
39589.0,"Efile, Federal, First State, Pre-paid E-file",937.44,1.0,
78399.0,"Evaluation, Federal, First State",656.0,1.0,
39003.0,"All States, Efile, Federal, Enterprise, UnlimitedEfile",1318.0,2.0,175.0
3985.0,"All States, Efile, Federal, Upgrade, Enterprise, UnlimitedEfile",2478.0,3.0,73.0
25911.0,"All States, Efile, Federal, UnlimitedEfile",2198.0,1.0,
53538.0,"All States, Efile, Federal, UnlimitedEfile",1178.0,1.0,
98232.0,"Federal, First State",1192.0,1.0,
48337.0,"Federal, First State",398.0,1.0,
39009.0,"All States, Efile, Evaluation, Federal, Enterprise, UnlimitedEfile",1318.0,1.0,16.0
87320.0,Federal,258.0,1.0,
52739.0,"All States, Efile, Evaluation, Federal, First State, UnlimitedEfile",2032.0,2.0,
91732.0,"All States, Efile, Evaluation, Federal, UnlimitedEfile",1178.0,1.0,
13966.0,"All States, Federal",912.0,1.0,
79392.0,"All States, Efile, Evaluation, Federal, Portal, Upgrade, Enterprise, UnlimitedEfile",2576.0,1.0,
92307.0,"Federal, First State",656.0,1.0,
33505.0,"All States, Efile, Evaluation, Federal, Pre-paid E-file",558.0,1.0,
36872.0,"All States, Efile, Federal, First State, Enterprise, UnlimitedEfile",1378.0,1.0,647.0
93360.0,"Federal, Upgrade, Enterprise",398.0,1.0,26.0
36329.0,"All States, Efile, Federal, UnlimitedEfile",2276.0,1.0,
39344.0,"All States, Efile, Federal, UnlimitedEfile",1178.0,1.0,
33989.0,"Federal, First State",328.0,1.0,
98343.0,"All States, Efile, Evaluation, Federal, Pre-paid E-file",558.0,1.0,
97437.0,"Federal, First State",656.0,1.0,
30208.0,"All States, Federal",1368.0,1.0,
34739.0,"Evaluation, Federal, First State",328.0,1.0,
78337.0,"Federal, First State",538.0,1.0,
33519.0,"All States, Efile, Federal, First State, UnlimitedEfile",2198.0,1.0,
83988.0,"All States, Efile, Evaluation, Federal, UnlimitedEfile",1998.0,1.0,
94133.0,"All States, Efile, Evaluation, Federal, UnlimitedEfile",2276.0,1.0,
92334.0,"All States, Efile, Evaluation, Federal, Upgrade, Enterprise, UnlimitedEfile",3038.0,8.0,145.0
8349.0,"Evaluation, Federal, First State, Prior Year",2379.92,4.0,
59939.0,"All States, Efile, Evaluation, Federal, Pre-paid E-file",558.0,1.0,
32967.0,"Efile, Federal, First State, Pre-paid E-file",558.0,1.0,
15526.0,"All States, Efile, Federal, First State, Pre-paid E-file",778.0,2.0,
39366.0,"All States, Efile, Federal, Pre-paid E-file",558.0,1.0,
36592.0,"Efile, Federal, Pre-paid E-file",1116.0,1.0,
52392.0,"Efile, Federal, First State, Pre-paid E-file",1179.5,1.0,
30147.0,"Evaluation, Federal, First State",546.0,1.0,
96713.0,"Federal, First State",328.0,1.0,
74003.0,"Federal, First State",656.0,1.0,
90368.0,"Evaluation, Federal, First State",308.0,1.0,
74933.0,"All States, Efile, Federal, Enterprise, UnlimitedEfile",1318.0,1.0,
24739.0,"All States, Efile, Federal, Enterprise, UnlimitedEfile",2636.0,2.0,15.0
34698.0,"Evaluation, Federal, First State",866.0,1.0,
99036.0,"All States, Federal, First State",506.0,1.0,
63293.0,"All States, Efile, Evaluation, Federal, Pre-paid E-file",558.0,1.0,
6837.0,"All States, Efile, Evaluation, Federal, Enterprise, UnlimitedEfile",2698.0,5.0,76.0
16380.0,"Efile, Evaluation, Federal, First State, Pre-paid E-file",698.0,1.0,
83690.0,"All States, Efile, Federal, UnlimitedEfile, Pre-paid E-file",1138.0,1.0,
33672.0,"Evaluation, Federal, First State",288.0,1.0,
74593.0,"All States, Federal",654.0,1.0,
79623.0,"Efile, Evaluation, Federal, Upgrade, Enterprise, Pre-paid E-file",1656.0,1.0,19.0
84913.0,"All States, Efile, Evaluation, Federal, First State, Pre-paid E-file",3152.0,1.0,
99336.0,"All States, Efile, Federal, Portal, Pre-paid E-file",716.0,1.0,
30328.0,"All States, Efile, Federal, UnlimitedEfile",1178.0,1.0,
19693.0,"Federal, First State",656.0,1.0,
53396.0,"Federal, First State",1312.0,1.0,
56353.0,"Federal, First State, Portal, Upgrade, Enterprise",646.0,1.0,26.0
93997.0,"Evaluation, Federal, First State",726.0,1.0,
87281.0,Federal,258.0,1.0,
93998.0,Federal,258.0,1.0,
1004.0,"Federal, First State",1124.0,1.0,
40010.0,"All States, Efile, Evaluation, Federal, Upgrade, Enterprise, Pre-paid E-file",698.0,6.0,
47303.0,Federal,774.0,1.0,
82193.0,"Evaluation, Federal",654.0,1.0,
7034.0,"Federal, First State",656.0,1.0,
73183.0,"Efile, Evaluation, Federal, First State, Pre-paid E-file",628.0,1.0,
2640.0,"Efile, Evaluation, Federal, First State, Pre-paid E-file",848.0,1.0,
22339.0,"All States, Evaluation, Federal, First State",768.0,1.0,
4115.0,"Efile, Evaluation, Federal, First State, Pre-paid E-file",1408.0,1.0,
40513.0,"Efile, Federal, First State, Pre-paid E-file",1106.0,1.0,
20340.0,"Federal, First State",1968.0,1.0,
497.0,"All States, Efile, Federal, Pre-paid E-file",558.0,1.0,
4208.0,"All States, Efile, Evaluation, Federal, Pre-paid E-file",558.0,1.0,
91640.0,"All States, Efile, Evaluation, Federal, Pre-paid E-file",558.0,1.0,
1420.0,Federal,516.0,1.0,
50524.0,"All States, Federal, Enterprise",596.0,6.0,
29401.0,"All States, Federal, First State",840.0,1.0,
37806.0,"Federal, First State, Prior Year",1055.96,1.0,
435.0,"Evaluation, Federal, First State",936.0,1.0,
90247.0,"Evaluation, Federal, First State",2814.0,1.0,
61634.0,"All States, Federal",2736.0,1.0,
5142.0,"Federal, First State",4212.0,1.0,
6214.0,"Federal, First State",328.0,1.0,
94250.0,"Evaluation, Federal, Enterprise",914.0,1.0,6.0
37478.0,"All States, Federal, Enterprise",2426.0,1.0,
4293.0,"All States, Efile, Evaluation, Federal, First State, UnlimitedEfile",1834.0,1.0,
4410.0,"Federal, First State",328.0,1.0,
89983.0,"Efile, Federal, First State, Pre-paid E-file",628.0,1.0,
30194.0,"Efile, Federal, First State, Pre-paid E-file",1284.0,1.0,
26693.0,"Efile, Federal, First State, Pre-paid E-file",1036.0,2.0,
194.0,"All States, Federal, First State",1182.0,1.0,
30430.0,"All States, Efile, Evaluation, Federal, Enterprise, Pre-paid E-file",778.0,1.0,
44002.0,"Federal, First State, Portal",854.0,1.0,
40433.0,"Federal, First State",468.0,1.0,
20684.0,"All States, Efile, Federal, First State, Pre-paid E-file",3156.0,1.0,
4573.0,"All States, Efile, Evaluation, Federal, Enterprise, Pre-paid E-file",698.0,1.0,
7484.0,"Efile, Evaluation, Federal, First State, Pre-paid E-file",778.0,1.0,
14084.0,"Federal, First State",328.0,1.0,
63083.0,"Federal, First State",1618.0,1.0,
8439.0,Federal,754.0,1.0,
46838.0,"Federal, First State",636.0,1.0,
25054.0,"All States, Federal, First State",982.0,1.0,
58940.0,"Evaluation, Federal, First State, Enterprise",866.0,1.0,14.0
50484.0,"All States, Efile, Federal, Pre-paid E-file",558.0,1.0,
40664.0,"Federal, First State",328.0,1.0,
20466.0,"Evaluation, Federal",238.0,1.0,
23773.0,"All States, Federal",456.0,1.0,
41406.0,"Evaluation, Federal, First State",716.0,1.0,
33594.0,"All States, Efile, Evaluation, Federal, First State, Enterprise, Pre-paid E-file",3420.0,2.0,27.0
18311.0,"All States, Efile, Federal, First State, Pre-paid E-file",778.0,1.0,
17319.0,"All States, Evaluation, Federal",456.0,1.0,
38360.0,"Evaluation, Federal, First State",796.0,1.0,
70471.0,"All States, Efile, Federal, First State, UnlimitedEfile, Pre-paid E-file",1855.96,1.0,
86933.0,"Federal, First State",914.0,1.0,
48700.0,"Efile, Federal, First State, Pre-paid E-file",1128.0,1.0,
30468.0,"Efile, Evaluation, Federal, First State, Pre-paid E-file",698.0,1.0,
47803.0,"Efile, Federal, First State, Pre-paid E-file",778.0,1.0,
19375.0,"Federal, First State",328.0,1.0,
88042.0,"All States, Efile, Evaluation, Federal, First State, Pre-paid E-file",1276.0,1.0,
77536.0,"Efile, Evaluation, Federal, First State, Pre-paid E-file",998.0,1.0,
23996.0,"All States, Efile, Federal, First State, Pre-paid E-file",1578.0,1.0,
25304.0,"Federal, First State",468.0,1.0,
40658.0,"All States, Efile, Evaluation, Federal, First State, Upgrade, Enterprise, Pre-paid E-file",918.0,2.0,57.0
95743.0,"Federal, First State",1202.0,1.0,
7743.0,"All States, Efile, Federal, UnlimitedEfile",2010.0,1.0,
92410.0,"Evaluation, Federal, First State",656.0,1.0,
88663.0,"Federal, First State",656.0,1.0,
66953.0,"Efile, Federal, First State, Pre-paid E-file",778.0,1.0,
37881.0,"All States, Efile, Evaluation, Federal, Portal, Upgrade, Enterprise, UnlimitedEfile",2316.0,3.0,115.0
52732.0,"All States, Efile, Federal, Enterprise, UnlimitedEfile",1318.0,1.0,67.0
43216.0,"All States, Efile, Federal, Enterprise, UnlimitedEfile",1318.0,2.0,416.0
98637.0,"Evaluation, Federal",258.0,1.0,
67231.0,"Efile, Federal, First State, Pre-paid E-file",558.0,1.0,
47535.0,"All States, Efile, Evaluation, Federal, Enterprise, UnlimitedEfile",1238.0,1.0,318.0
33085.0,Federal,774.0,1.0,
8793.0,"All States, Efile, Federal, Enterprise, UnlimitedEfile",2698.0,3.0,766.0
32269.0,"Federal, Enterprise",1592.0,2.0,191.0
47463.0,"All States, Efile, Federal, Upgrade, Enterprise, UnlimitedEfile",1238.0,1.0,
3729.0,"All States, Efile, Evaluation, Federal, Pre-paid E-file",1456.0,1.0,
20489.0,"All States, Efile, Evaluation, Federal, Prior Year, Enterprise, UnlimitedEfile",2897.98,8.0,549.0
83811.0,"All States, Efile, Federal, Pre-paid E-file",558.0,1.0,
13182.0,"All States, Efile, Federal, UnlimitedEfile",1178.0,1.0,
53648.0,"All States, Efile, Evaluation, Federal, Enterprise, UnlimitedEfile",1278.0,3.0,263.0
7337.0,"Efile, Evaluation, Federal, First State, Pre-paid E-file",558.0,1.0,
75371.0,"Efile, Evaluation, Federal, First State, Upgrade, Enterprise, Pre-paid E-file",2136.0,1.0,70.0
48073.0,"All States, Efile, Evaluation, Federal, Pre-paid E-file",1556.0,1.0,
738.0,"All States, Federal, First State",666.0,1.0,
69399.0,"All States, Efile, Federal, First State, Pre-paid E-file",1026.0,1.0,
87357.0,"All States, Efile, Evaluation, Federal, Portal, Enterprise, UnlimitedEfile",1516.0,3.0,175.0
17413.0,"All States, Efile, Federal, UnlimitedEfile",1178.0,1.0,
38161.0,"All States, Efile, Federal, UnlimitedEfile",1178.0,1.0,
60399.0,"All States, Efile, Federal, UnlimitedEfile",1178.0,1.0,
76437.0,"All States, Efile, Federal, Enterprise, UnlimitedEfile",2174.5,47.0,2406.0
31838.0,"All States, Efile, Federal, Enterprise, UnlimitedEfile",2698.0,1.0,568.0
58037.0,"All States, Efile, Federal, Upgrade, Enterprise, UnlimitedEfile",1318.0,1.0,
37708.0,"All States, Efile, Evaluation, Federal, Pre-paid E-file",998.0,1.0,
77632.0,"All States, Efile, Evaluation, Federal, Enterprise, Pre-paid E-file",1003.0,1.0,74.0
73371.0,"All States, Efile, Federal, Pre-paid E-file",783.0,1.0,
73575.0,"All States, Efile, Federal, First State, UnlimitedEfile",1386.0,1.0,
16743.0,"All States, Efile, Evaluation, Federal, Pre-paid E-file",558.0,1.0,
43852.0,"All States, Efile, Evaluation, Federal, Enterprise, UnlimitedEfile",1318.0,1.0,
32724.0,"All States, Efile, Evaluation, Federal, UnlimitedEfile",1178.0,1.0,
35453.0,"Federal, First State",328.0,1.0,
